latitude,longitude,gps_altitude_m,distance_m,speed_km/s,climb_m,climb_m(delta),climb_rate_m/s,glide_ratio,bearing,delta_bearing,elapsed_time,delta_time,temp,pressure,humidity,dew_point,wind_speed,wind_deg
37.45258333333334,29.2865,2932,13.280039610969302,47.808142599489486,3.0,17.0,3.0,4.426679870323101,167,6.0,21750.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.45248333333333,29.286533333333335,2933,11.483818141989916,41.3417453111637,2.0,18.0,2.0,5.741909070994958,165,2.0,21751.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.45086666666667,29.286816666666667,2948,13.032088961929242,46.91552026294527,2.0,20.0,2.0,6.516044480964621,173,0.0,21766.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.45033333333333,29.2869,2954,11.196159333006687,40.306173598824074,2.0,18.0,2.0,5.598079666503343,172,0.0,21771.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.45023333333334,29.286883333333332,2955,11.196159403251897,40.30617385170683,2.0,19.0,2.0,5.598079701625949,187,15.0,21772.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.45015,29.286316666666668,2959,11.720170943485249,42.19261539654689,2.0,19.0,2.0,5.860085471742624,298,28.0,21777.0,1.0,36.12,1005.0,23.0,11.72,2.76,354.0
37.44835,29.2876,2968,11.098606509162128,39.95498343298366,3.0,-2.0,3.0,3.6995355030540424,180,7.0,21816.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44825,29.2876,2968,11.09860632098167,39.95498275553401,2.0,0.0,2.0,5.549303160490835,180,0.0,21817.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44761666666667,29.287566666666667,2971,14.798140212511594,53.27330476504174,2.0,-1.0,2.0,7.399070106255797,180,6.0,21823.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4475,29.287566666666667,2972,12.948372412390103,46.61414068460437,3.0,2.0,3.0,4.316124137463368,180,0.0,21824.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447383333333335,29.287583333333334,2972,13.032089098716105,46.915520755377976,4.0,7.0,4.0,3.258022274679026,173,7.0,21825.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44728333333333,29.287583333333334,2974,11.098604500759963,39.954976202735864,4.0,12.0,4.0,2.774651125189991,180,7.0,21826.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4472,29.287583333333334,2975,9.248836939812351,33.29581298332447,2.0,16.0,2.0,4.624418469906176,180,0.0,21827.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447116666666666,29.287566666666667,2977,9.365682225086758,33.71645601031233,2.0,19.0,2.0,4.682841112543379,189,9.0,21828.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44703333333333,29.287516666666665,2979,10.252619871770476,36.90943153837372,2.0,21.0,2.0,5.126309935885238,205,16.0,21829.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44695,29.28745,2981,10.97002603473531,39.49209372504712,2.0,23.0,2.0,5.485013017367655,212,7.0,21830.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44755,29.2874,2997,10.966377695739345,39.47895970466164,3.0,30.0,3.0,3.655459231913115,109,35.0,21843.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4475,29.2875,2997,10.444843544700502,37.60143676092181,3.0,30.0,3.0,3.4816145149001674,122,13.0,21844.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447433333333336,29.287566666666667,2998,9.462890049507612,34.0664041782274,2.0,28.0,2.0,4.731445024753806,141,19.0,21845.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44735,29.28761666666667,2999,10.25261227125398,36.90940417651433,2.0,26.0,2.0,5.12630613562699,154,13.0,21846.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447266666666664,29.287666666666667,3001,10.252614271073229,36.90941137586362,2.0,26.0,2.0,5.1263071355366145,154,0.0,21847.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447183333333335,29.287716666666668,3002,10.252616269478604,36.90941857012298,3.0,27.0,3.0,3.4175387564928683,154,0.0,21848.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4471,29.287766666666666,3004,10.252618270358832,36.909425773291794,3.0,28.0,3.0,3.417539423452944,154,0.0,21849.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447,29.2878,3006,11.483863458896966,41.34190845202908,3.0,29.0,3.0,3.8279544862989887,165,11.0,21850.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44691666666667,29.28783333333333,3009,9.70778593067545,34.948029350431625,4.0,32.0,4.0,2.4269464826688627,162,3.0,21851.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44683333333333,29.28783333333333,3012,9.248836364376396,33.29581091175503,3.0,35.0,3.0,3.082945454792132,180,18.0,21852.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44675,29.287783333333334,3014,10.252626669461332,36.9094560100608,3.0,37.0,3.0,3.4175422231537773,205,25.0,21853.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44665,29.287433333333333,3022,11.79844231257234,42.47439232526042,2.0,38.0,2.0,5.89922115628617,270,18.0,21856.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44675,29.2872,3027,10.444922968640432,37.60172268710556,3.0,40.0,3.0,3.481640989546811,302,7.0,21858.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44685,29.28715,3029,11.94798632273692,43.012750761852914,2.0,42.0,2.0,5.97399316136846,338,36.0,21859.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44721666666667,29.287583333333334,3035,11.798353323939523,42.47407196618228,4.0,36.0,4.0,2.9495883309848807,89,17.0,21865.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44716666666667,29.2877,3035,11.720524672789438,42.19388882204198,3.0,37.0,3.0,3.906841557596479,118,29.0,21866.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4471,29.287783333333334,3036,10.44613778344644,37.606096020407186,3.0,38.0,3.0,3.4820459278154803,135,17.0,21867.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44701666666667,29.28783333333333,3038,10.252620270531333,36.90943297391279,3.0,38.0,3.0,3.417540090177111,154,19.0,21868.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.446933333333334,29.28785,3039,9.36568250675055,33.71645702430198,3.0,38.0,3.0,3.12189416891685,170,16.0,21869.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44683333333333,29.28785,3041,11.098603654142233,39.95497315491203,2.0,37.0,2.0,5.549301827071116,180,10.0,21870.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44675,29.28785,3044,9.248836233882438,33.295810441976776,3.0,36.0,3.0,3.082945411294146,180,0.0,21871.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44665,29.28783333333333,3046,11.196161982214903,40.30618313597365,4.0,37.0,4.0,2.799040495553726,187,7.0,21872.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44656666666667,29.287783333333334,3049,10.252631068567604,36.909471846843374,3.0,37.0,3.0,3.417543689522535,205,18.0,21873.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44668333333333,29.287266666666667,3060,11.828662029457375,42.58318330604655,2.0,31.0,2.0,5.914331014728687,321,16.0,21878.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44676666666667,29.287233333333333,3061,9.707788365498647,34.94803811579513,2.0,31.0,2.0,4.853894182749324,342,21.0,21879.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44723333333334,29.2876,3064,11.720522662911508,42.193881586481425,3.0,31.0,3.0,3.9068408876371694,61,18.0,21885.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44728333333333,29.287716666666668,3064,11.720516633984753,42.19385988234511,2.0,30.0,2.0,5.860258316992376,61,0.0,21886.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44733333333333,29.28783333333333,3065,11.720510604705417,42.1938381769395,2.0,29.0,2.0,5.860255302352709,61,0.0,21887.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447383333333335,29.28795,3066,11.72050457471933,42.19381646898959,2.0,28.0,2.0,5.860252287359665,61,0.0,21888.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44741666666667,29.288083333333333,3068,12.364749091300915,44.513096728683294,3.0,28.0,3.0,4.121583030433638,72,11.0,21889.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447433333333336,29.288216666666667,3069,11.942445677182612,42.9928044378574,3.0,29.0,3.0,3.9808152257275373,81,9.0,21890.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44745,29.288333333333334,3071,10.487939500618783,37.75658220222762,3.0,29.0,3.0,3.4959798335395944,79,2.0,21891.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.44745,29.288466666666668,3074,11.798316681224804,42.47394005240929,2.0,27.0,2.0,5.899158340612402,89,10.0,21892.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447466666666664,29.28858333333333,3076,10.487937246150283,37.75657408614102,3.0,27.0,3.0,3.4959790820500944,79,10.0,21893.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447466666666664,29.288716666666666,3079,11.79831406388052,42.47393062996987,2.0,28.0,2.0,5.89915703194026,89,10.0,21894.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.447,29.28933333333333,3086,14.228870356317396,51.22393328274262,2.0,22.0,2.0,7.114435178158698,155,0.0,21901.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4355,29.292083333333334,2932,13.280151990741432,47.80854716666916,2.0,-22.0,2.0,6.640075995370716,192,4.0,22002.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.42626666666666,29.289916666666667,2924,14.798086627781355,53.273111860012875,2.0,4.0,2.0,7.399043313890678,180,0.0,22075.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4255,29.289833333333334,2927,13.280217762063428,47.808783943428345,3.0,7.0,3.0,4.426739254021142,192,7.0,22081.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.425383333333336,29.289766666666665,2928,14.229530769676282,51.226310770834615,2.0,10.0,2.0,7.114765384838141,204,12.0,22082.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4249,29.289483333333333,2932,14.871434775141948,53.53716519051101,2.0,4.0,2.0,7.435717387570974,185,1.0,22101.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.42406666666667,29.28933333333333,2936,13.683793615022509,49.26165701408103,2.0,6.0,2.0,6.8418968075112545,198,6.0,22108.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.422016666666664,29.288983333333334,2928,14.871433188594626,53.53715947894065,2.0,-8.0,2.0,7.435716594297313,185,5.0,22125.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4219,29.28895,2927,13.280241439584334,47.8088691825036,2.0,-7.0,2.0,6.640120719792167,192,7.0,22126.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.42048333333334,29.2887,2932,14.79807211465671,53.27305961276416,3.0,3.0,3.0,4.93269070488557,180,5.0,22137.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.42035,29.288683333333335,2932,14.871432269800538,53.537156171281936,2.0,5.0,2.0,7.435716134900269,185,5.0,22138.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.420233333333336,29.288683333333335,2933,12.948312531393098,46.61392511301515,2.0,8.0,2.0,6.474156265696549,180,5.0,22139.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.420116666666665,29.28865,2934,13.280253167937827,47.80891140457618,2.0,13.0,2.0,6.640126583968914,192,12.0,22140.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.419533333333334,29.2878,2941,12.368920809771673,44.52811491517802,2.0,14.0,2.0,6.1844604048858365,287,17.0,22149.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.41963333333333,29.288283333333332,2945,14.229706410954822,51.22694307943736,2.0,9.0,2.0,7.114853205477411,155,19.0,22159.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.419533333333334,29.288333333333334,2945,11.94853215952415,43.01471577428694,2.0,9.0,2.0,5.974266079762075,158,3.0,22160.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.41941666666666,29.28836666666667,2946,13.280257771071813,47.80892797585852,2.0,11.0,2.0,6.640128885535907,167,9.0,22161.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.40143333333333,29.287183333333335,2729,18.556300704238602,66.80268253525897,2.0,-43.0,2.0,9.278150352119301,184,4.0,22270.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.40125,29.287166666666668,2730,20.400725335476363,73.4426112077149,3.0,-37.0,3.0,6.800241778492121,184,0.0,22271.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.40111666666667,29.287133333333333,2731,15.08947415836304,54.322106970106944,4.0,-29.0,4.0,3.77236853959076,191,7.0,22272.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.401,29.2871,2732,13.280378877089762,47.80936395752314,4.0,-21.0,4.0,3.3200947192724404,192,1.0,22273.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.4009,29.287066666666668,2734,11.484244354915589,41.343279677696124,2.0,-16.0,2.0,5.742122177457794,194,2.0,22274.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3943,29.287383333333334,2737,17.226447996404477,62.01521278705612,3.0,-8.0,3.0,5.742149332134826,165,5.0,22324.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39416666666666,29.287416666666665,2737,15.089510369146403,54.32223732892705,4.0,-3.0,4.0,3.7723775922866007,168,3.0,22325.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.392966666666666,29.2876,2737,16.713044296742716,60.16695946827378,2.0,-2.0,2.0,8.356522148371358,185,11.0,22334.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.392833333333336,29.2876,2737,14.798002736861562,53.27280985270163,2.0,0.0,2.0,7.399001368430781,180,5.0,22335.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.392716666666665,29.2876,2738,12.94825212022775,46.6137076328199,2.0,2.0,2.0,6.474126060113875,180,0.0,22336.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.392316666666666,29.2876,2740,14.871416828127833,53.5371005812602,2.0,8.0,2.0,7.4357084140639165,174,6.0,22339.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39208333333333,29.2877,2743,14.230547793322302,51.22997205596029,2.0,15.0,2.0,7.115273896661151,155,12.0,22341.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39215,29.287733333333332,2748,14.758744392249692,53.13147981209889,2.0,13.0,2.0,7.379372196124846,270,17.0,22350.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.392066666666665,29.287566666666667,2748,17.41723750707844,62.70205502548239,2.0,16.0,2.0,8.70861875353922,237,33.0,22351.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39196666666667,29.28745,2748,15.162755411317548,54.58591948074317,2.0,18.0,2.0,7.581377705658774,222,15.0,22352.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39185,29.28735,2748,15.686716678505272,56.47218004261898,3.0,21.0,3.0,5.228905559501757,214,8.0,22353.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.391733333333335,29.287283333333335,2749,14.230558478511028,51.2300105226397,4.0,23.0,4.0,3.557639619627757,204,10.0,22354.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39163333333333,29.287233333333333,2751,11.949091526452985,43.01672949523075,3.0,24.0,3.0,3.9830305088176616,201,3.0,22355.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.391533333333335,29.287183333333335,2752,11.949093530719427,43.01673671058994,2.0,24.0,2.0,5.9745467653597135,201,0.0,22356.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39073333333333,29.287416666666665,2768,9.597118014658353,34.54962485277007,2.0,23.0,2.0,4.798559007329176,67,30.0,22365.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39083333333333,29.28686666666667,2774,13.933954196642524,50.162235107913084,2.0,26.0,2.0,6.966977098321262,237,17.0,22371.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39075,29.286733333333334,2775,14.998317268633109,53.9939421670792,3.0,27.0,3.0,4.99943908954437,231,6.0,22372.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39065,29.286633333333334,2775,14.198417856994114,51.11430428517881,4.0,28.0,4.0,3.5496044642485285,218,13.0,22373.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39058333333333,29.28655,2776,10.45000149321037,37.620005375557334,2.0,26.0,2.0,5.225000746605185,224,6.0,22374.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3901,29.285083333333333,2797,10.495688271550991,37.78447777758357,2.0,16.0,2.0,5.2478441357754955,280,2.0,22403.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.390116666666664,29.284966666666666,2799,10.495686020448169,37.78446967361341,2.0,18.0,2.0,5.247843010224084,280,0.0,22404.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.390116666666664,29.28485,2800,10.331400114548309,37.19304041237391,4.0,21.0,4.0,2.5828500286370772,270,10.0,22405.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3901,29.28473333333333,2801,10.495686020448169,37.78446967361341,2.0,23.0,2.0,5.247843010224084,259,11.0,22406.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39008333333334,29.284633333333332,2802,9.046615617529563,32.567816223106426,3.0,25.0,3.0,3.015538539176521,258,1.0,22407.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3904,29.284583333333334,2809,11.832035350511083,42.5953272618399,2.0,23.0,2.0,5.916017675255541,38,31.0,22412.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.390433333333334,29.284716666666668,2810,12.373271857532362,44.54377868711651,2.0,24.0,2.0,6.186635928766181,72,34.0,22413.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39013333333333,29.285166666666665,2816,14.230607334567154,51.23018640444175,2.0,24.0,2.0,7.115303667283577,155,10.0,22417.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39,29.2852,2817,15.08953207757578,54.32231547927281,2.0,25.0,2.0,7.54476603878789,168,13.0,22418.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38988333333333,29.285166666666665,2818,13.28045197044331,47.80962709359592,2.0,27.0,2.0,6.640225985221655,192,24.0,22419.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38965,29.28473333333333,2823,10.49574678202754,37.784688415299144,2.0,27.0,2.0,5.24787339101377,259,15.0,22423.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38965,29.28461666666667,2825,10.331464154374732,37.193270955749036,4.0,29.0,4.0,2.582866038593683,270,11.0,22424.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38968333333333,29.284533333333332,2826,8.254999515292834,29.7179982550542,2.0,27.0,2.0,4.127499757646417,296,26.0,22425.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39,29.28445,2832,9.708380486620909,34.950169751835276,2.0,25.0,2.0,4.8541902433104545,17,17.0,22429.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39006666666667,29.284533333333332,2833,10.450041352240557,37.62014886806601,2.0,28.0,2.0,5.225020676120279,44,27.0,22430.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3901,29.284666666666666,2835,12.373321681699515,44.54395805411826,3.0,30.0,3.0,4.124440560566505,72,28.0,22431.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3901,29.2848,2836,11.80731703056819,42.506341310045485,3.0,31.0,3.0,3.93577234352273,89,17.0,22432.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39006666666667,29.28495,2839,13.788785794227667,49.639628859219606,2.0,31.0,2.0,6.894392897113834,105,16.0,22433.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.39,29.285066666666665,2840,12.707605308127622,45.74737910925944,2.0,32.0,2.0,6.353802654063811,125,20.0,22434.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.389916666666664,29.285166666666665,2842,12.804658595035075,46.09677094212627,2.0,33.0,2.0,6.402329297517538,136,11.0,22435.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38981666666667,29.285233333333334,2844,12.570999205091361,45.2555971383289,2.0,35.0,2.0,6.285499602545681,152,16.0,22436.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3897,29.285266666666665,2846,13.280453175422833,47.8096314315222,2.0,35.0,2.0,6.640226587711417,167,15.0,22437.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3896,29.285283333333332,2848,11.196203021899299,40.30633087883747,2.0,35.0,2.0,5.5981015109496495,172,5.0,22438.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3894,29.28465,2855,11.539772401704834,41.5431806461374,2.0,28.0,2.0,5.769886200852417,309,24.0,22444.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38948333333333,29.2846,2855,10.254002471022055,36.914408895679394,2.0,28.0,2.0,5.1270012355110275,334,25.0,22445.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38956666666667,29.2846,2856,9.248746418325064,33.29548710597023,3.0,31.0,3.0,3.082915472775021,0,26.0,22446.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38968333333333,29.2847,2857,8.102329657950955,29.168386768623442,2.0,33.0,2.0,4.051164828975478,46,25.0,22448.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38975,29.2849,2860,9.597224502990109,34.550008210764396,2.0,32.0,2.0,4.798612251495054,67,0.0,22450.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38968333333333,29.28525,2864,10.450580523678376,37.622089885242154,2.0,28.0,2.0,5.225290261839188,122,24.0,22453.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38928333333333,29.285516666666666,2869,13.0320913782849,46.915528961825636,2.0,23.0,2.0,6.51604568914245,173,18.0,22457.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.389066666666665,29.285433333333334,2871,12.571025580161795,45.255692088582464,2.0,24.0,2.0,6.285512790080897,207,21.0,22459.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.389,29.285333333333334,2873,11.539802221079924,41.543287995887724,2.0,26.0,2.0,5.769901110539962,230,23.0,22460.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.389,29.284866666666666,2878,9.59730572215703,34.55030059976531,2.0,27.0,2.0,4.798652861078515,292,12.0,22464.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38903333333333,29.28545,2885,10.25401126541155,36.91444055548158,2.0,17.0,2.0,5.127005632705775,154,1.0,22477.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3885,29.28485,2888,9.04679973526965,32.568479046970744,2.0,8.0,2.0,4.523399867634825,281,20.0,22486.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.388533333333335,29.284666666666666,2889,7.608018768972839,27.38886756830222,2.0,10.0,2.0,3.8040093844864193,284,3.0,22488.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38856666666667,29.2846,2889,6.967130264281735,25.081668951414247,2.0,12.0,2.0,3.4835651321408676,302,18.0,22489.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.386583333333334,29.286416666666668,2891,13.328150698567082,47.9813425148415,2.0,2.0,2.0,6.664075349283541,146,4.0,22519.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3865,29.286516666666667,2892,12.804932655417323,46.09775755950236,2.0,4.0,2.0,6.4024663277086615,136,10.0,22520.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38605,29.286583333333333,2898,13.684438198127104,49.26397751325757,3.0,10.0,3.0,4.561479399375702,161,4.0,22536.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.385933333333334,29.286666666666665,2898,14.903720696784216,53.653394508423176,2.0,11.0,2.0,7.451860348392108,150,11.0,22537.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38583333333333,29.28675,2899,13.328190226621674,47.98148481583802,2.0,12.0,2.0,6.664095113310837,146,4.0,22538.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38543333333333,29.287166666666668,2903,15.163357284584434,54.58808622450396,2.0,11.0,2.0,7.581678642292217,137,4.0,22542.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.385333333333335,29.287266666666667,2904,14.198800068687923,51.11568024727652,2.0,13.0,2.0,7.099400034343962,141,4.0,22543.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38525,29.287366666666667,2905,12.80503291648198,46.098118499335136,3.0,16.0,3.0,4.268344305493994,136,5.0,22544.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38515,29.287466666666667,2907,14.198813247974968,51.11572769270988,3.0,18.0,3.0,4.732937749324989,141,5.0,22545.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.385083333333334,29.28755,2909,10.450377305842064,37.62135830103143,2.0,19.0,2.0,5.225188652921032,135,6.0,22546.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.384766666666664,29.287983333333333,2916,13.934756359977126,50.165122895917655,2.0,23.0,2.0,6.967378179988563,122,14.0,22550.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.3847,29.288233333333334,2919,11.952165921212409,43.027797316364676,2.0,27.0,2.0,5.976082960606204,98,20.0,22552.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38473333333334,29.28835,2921,10.974488927527648,39.50816013909953,2.0,30.0,2.0,5.487244463763824,70,28.0,22553.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38503333333333,29.28815,2929,11.952116875626066,43.02762075225384,2.0,25.0,2.0,5.976058437813033,278,31.0,22558.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.385016666666665,29.288,2929,13.41229279951121,48.28425407824036,2.0,27.0,2.0,6.706146399755605,262,16.0,22559.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.384966666666664,29.287883333333333,2930,11.728020487541169,42.22087375514821,3.0,29.0,3.0,3.909340162513723,241,21.0,22560.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38486666666667,29.2878,2930,13.328241172894522,47.98166822242028,2.0,30.0,2.0,6.664120586447261,213,28.0,22561.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38365,29.288483333333332,2939,15.163521560283378,54.58867761702016,2.0,20.0,2.0,7.581760780141689,137,6.0,22572.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38345,29.288733333333333,2942,15.16353998310351,54.58874393917264,2.0,20.0,2.0,7.581769991551755,137,4.0,22574.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
37.38335,29.28885,2943,15.163549195749074,54.58877710469666,3.0,23.0,3.0,5.054516398583025,137,0.0,22575.0,1.0,30.89,1005.0,23.0,7.37,2.76,354.0
