lat,lon,datetime,dt,temp,pressure,humidity,dew_point,wind_speed,wind_deg
37.9,30.1,2024-07-21 12:00:00+00:00,1721563200,37.31,1005,20,10.59,0.37,222
37.9,30.2,2024-07-21 12:00:00+00:00,1721563200,34.39,1006,18,6.67,2.57,120
38.0,30.2,2024-07-21 12:00:00+00:00,1721563200,37.44,1006,25,14.09,0.52,216
38.0,30.3,2024-07-21 12:00:00+00:00,1721563200,36.13,1006,25,12.99,0.52,216
38.1,30.3,2024-07-21 12:00:00+00:00,1721563200,33.42,1006,25,10.72,0.52,216
38.1,30.4,2024-07-21 12:00:00+00:00,1721563200,32.94,1006,28,12.02,0.51,224
38.2,30.4,2024-07-21 12:00:00+00:00,1721563200,35.8,1006,28,14.46,0.38,182
38.2,30.4,2024-07-21 13:00:00+00:00,1721566800,35.74,1006,28,14.41,0.45,195
38.2,30.5,2024-07-21 13:00:00+00:00,1721566800,27.69,1006,28,7.55,0.45,195
38.2,30.6,2024-07-21 13:00:00+00:00,1721566800,31.1,1006,28,10.46,0.45,195
38.3,30.6,2024-07-21 13:00:00+00:00,1721566800,33.12,1006,28,12.18,0.45,195
38.3,30.7,2024-07-21 13:00:00+00:00,1721566800,33.31,1006,30,13.39,0.22,8
38.4,30.7,2024-07-21 13:00:00+00:00,1721566800,32.26,1006,28,11.45,0.31,12
38.4,30.7,2024-07-21 14:00:00+00:00,1721570400,32.31,1006,29,12.02,0.12,48
38.4,30.8,2024-07-21 14:00:00+00:00,1721570400,33.33,1006,29,12.89,0.12,48
38.5,30.8,2024-07-21 14:00:00+00:00,1721570400,34.4,1006,29,13.81,0.12,48
38.5,30.9,2024-07-21 14:00:00+00:00,1721570400,35.21,1006,31,15.53,0.38,205
38.6,30.9,2024-07-21 14:00:00+00:00,1721570400,33.84,1006,31,14.35,0.38,205
38.6,30.9,2024-07-21 15:00:00+00:00,1721574000,33.72,1005,32,14.74,0.64,166
38.6,31.0,2024-07-21 15:00:00+00:00,1721574000,33.33,1005,28,12.36,0.96,200
38.5,31.0,2024-07-21 15:00:00+00:00,1721574000,32.24,1005,32,13.46,0.64,166
38.6,31.1,2024-07-21 15:00:00+00:00,1721574000,32.57,1005,32,13.75,0.64,166
38.6,31.2,2024-07-21 15:00:00+00:00,1721574000,32.49,1006,38,16.35,0.5,241
38.6,31.3,2024-07-21 15:00:00+00:00,1721574000,31.85,1006,38,15.78,0.5,241
38.6,31.3,2024-07-21 16:00:00+00:00,1721577600,31.38,1006,46,18.37,0.32,156
38.6,31.4,2024-07-21 16:00:00+00:00,1721577600,31.37,1005,39,15.76,0.21,120
38.5,31.3,2024-07-21 16:00:00+00:00,1721577600,31.09,1006,46,18.11,0.32,156
38.5,31.2,2024-07-21 16:00:00+00:00,1721577600,29.38,1006,46,16.56,0.32,156
40.0,32.3,2021-07-31 08:00:00+00:00,1627718400,29.66,1010,29,9.75,1.26,22
40.0,32.3,2021-07-31 09:00:00+00:00,1627722000,31.23,1009,25,8.88,1.73,12
39.9,32.3,2021-07-31 09:00:00+00:00,1627722000,31.81,1009,25,9.37,1.73,12
39.9,32.3,2021-07-31 10:00:00+00:00,1627725600,33.31,1008,22,8.73,1.63,358
39.8,32.3,2021-07-31 10:00:00+00:00,1627725600,33.44,1009,23,9.49,2.54,2
39.8,32.2,2021-07-31 10:00:00+00:00,1627725600,31.48,1009,23,7.86,2.54,2
39.7,32.2,2021-07-31 10:00:00+00:00,1627725600,32.56,1009,23,8.76,2.54,2
39.7,32.1,2021-07-31 10:00:00+00:00,1627725600,31.22,1009,24,8.27,2.22,355
39.6,32.1,2021-07-31 10:00:00+00:00,1627725600,32.15,1009,23,8.42,2.98,13
39.6,32.1,2021-07-31 11:00:00+00:00,1627729200,32.74,1008,22,8.25,3.21,6
39.6,32.0,2021-07-31 11:00:00+00:00,1627729200,33.89,1008,22,9.2,2.71,350
39.5,32.0,2021-07-31 11:00:00+00:00,1627729200,33.39,1008,22,8.79,3.21,6
39.5,31.9,2021-07-31 11:00:00+00:00,1627729200,32.84,1008,22,8.34,3.21,6
39.4,31.9,2021-07-31 11:00:00+00:00,1627729200,33.74,1008,22,9.08,3.21,6
39.4,31.8,2021-07-31 11:00:00+00:00,1627729200,32.86,1009,22,8.35,3.04,19
39.3,31.8,2021-07-31 11:00:00+00:00,1627729200,31.98,1009,21,6.95,3.18,18
39.3,31.7,2021-07-31 11:00:00+00:00,1627729200,31.12,1009,21,6.24,3.18,18
39.3,31.7,2021-07-31 12:00:00+00:00,1627732800,32.16,1008,20,6.38,3.26,12
39.2,31.7,2021-07-31 12:00:00+00:00,1627732800,33.38,1008,20,7.38,3.26,12
39.2,31.6,2021-07-31 12:00:00+00:00,1627732800,33.9,1008,20,7.81,3.3,17
39.2,31.5,2021-07-31 12:00:00+00:00,1627732800,33.27,1008,20,7.29,3.3,17
39.1,31.5,2021-07-31 12:00:00+00:00,1627732800,33.1,1008,20,7.15,3.3,17
39.1,31.4,2021-07-31 12:00:00+00:00,1627732800,32.85,1008,20,6.95,3.93,19
39.0,31.4,2021-07-31 12:00:00+00:00,1627732800,32.45,1008,20,6.62,3.93,19
39.0,31.3,2021-07-31 12:00:00+00:00,1627732800,32.25,1009,20,6.46,3.92,24
39.0,31.3,2021-07-31 13:00:00+00:00,1627736400,32.42,1008,20,6.6,3.96,20
39.0,31.2,2021-07-31 13:00:00+00:00,1627736400,32.75,1008,20,6.87,3.96,20
39.0,31.1,2021-07-31 13:00:00+00:00,1627736400,32.57,1009,20,6.72,4.15,27
38.9,31.1,2021-07-31 13:00:00+00:00,1627736400,29.43,1009,20,4.15,4.15,27
38.9,31.0,2021-07-31 13:00:00+00:00,1627736400,30.75,1009,20,5.23,4.15,27
38.9,31.0,2021-07-31 14:00:00+00:00,1627740000,30.95,1008,19,4.66,4.05,22
38.8,31.0,2021-07-31 14:00:00+00:00,1627740000,31.84,1008,19,5.38,4.05,22
38.8,30.9,2021-07-31 14:00:00+00:00,1627740000,30.65,1008,20,5.15,3.65,30
38.8,30.8,2021-07-31 14:00:00+00:00,1627740000,32.27,1008,17,4.14,4.12,40
38.7,30.8,2021-07-31 14:00:00+00:00,1627740000,32.67,1008,17,4.46,4.12,40
38.8,30.7,2021-07-31 14:00:00+00:00,1627740000,33.07,1008,17,4.78,4.12,40
38.7,30.7,2021-07-31 14:00:00+00:00,1627740000,32.58,1008,17,4.39,4.12,40
38.7,30.6,2021-07-31 14:00:00+00:00,1627740000,32.47,1008,17,4.3,4.12,40
38.7,30.6,2021-07-31 15:00:00+00:00,1627743600,32.36,1008,18,5.03,3.6,30
38.7,30.5,2021-07-31 15:00:00+00:00,1627743600,31.35,1008,20,5.72,3.96,26
38.6,30.5,2021-07-31 15:00:00+00:00,1627743600,31.5,1008,20,5.84,3.96,26
38.6,30.4,2021-07-31 15:00:00+00:00,1627743600,29.6,1008,21,4.98,3.76,38
38.6,30.3,2021-07-31 15:00:00+00:00,1627743600,30.68,1008,21,5.87,4.06,39
38.5,30.3,2021-07-31 15:00:00+00:00,1627743600,30.73,1008,21,5.91,4.06,39
38.5,30.2,2021-07-31 15:00:00+00:00,1627743600,32.15,1008,21,7.09,4.06,39
38.5,30.2,2021-07-31 16:00:00+00:00,1627747200,31.3,1008,21,6.38,3.4,37
38.4,30.2,2021-07-31 16:00:00+00:00,1627747200,31.3,1008,21,6.38,3.4,37
38.3,30.2,2021-07-31 16:00:00+00:00,1627747200,30.98,1008,24,8.07,2.6,50
38.2,30.2,2021-07-31 16:00:00+00:00,1627747200,33.04,1008,24,9.79,2.6,50
38.1,30.2,2021-07-31 16:00:00+00:00,1627747200,32.88,1008,25,10.27,2.18,52
37.4,29.5,2020-07-19 09:00:00+00:00,1595149200,29.2,1007,33,11.29,1.2,188
37.7,29.7,2020-07-19 11:00:00+00:00,1595156400,31.22,1006,23,7.64,3.6,30
37.7,29.8,2020-07-19 11:00:00+00:00,1595156400,33.2,1006,23,9.29,3.6,30
37.8,29.8,2020-07-19 11:00:00+00:00,1595156400,35.5,1006,23,11.2,3.6,30
37.9,30.0,2020-07-19 12:00:00+00:00,1595160000,36.06,1005,26,13.54,2.79,161
38.0,30.0,2020-07-19 12:00:00+00:00,1595160000,35.52,1005,26,13.08,2.79,161
38.0,30.1,2020-07-19 12:00:00+00:00,1595160000,35.56,1005,26,13.12,2.79,161
38.2,30.1,2020-07-19 12:00:00+00:00,1595160000,32.72,1006,26,10.72,3.02,187
38.3,30.2,2020-07-19 13:00:00+00:00,1595163600,33.95,1006,26,11.76,3.81,183
38.4,30.2,2020-07-19 13:00:00+00:00,1595163600,34.28,1006,24,10.83,3.86,191
38.4,30.3,2020-07-19 13:00:00+00:00,1595163600,33.32,1006,24,10.03,3.86,191
38.7,30.3,2020-07-19 13:00:00+00:00,1595163600,33.84,1005,23,9.82,3.48,193
38.7,30.4,2020-07-19 14:00:00+00:00,1595167200,32.75,1005,24,9.55,0.5,120
38.8,30.4,2020-07-19 14:00:00+00:00,1595167200,34.88,1005,23,10.69,3.64,191
38.8,30.5,2020-07-19 14:00:00+00:00,1595167200,35.25,1005,23,11.0,3.87,198
38.9,30.5,2020-07-19 14:00:00+00:00,1595167200,34.82,1005,23,10.64,3.87,198
38.9,30.6,2020-07-19 15:00:00+00:00,1595170800,34.93,1004,26,12.58,0.0,0
38.9,30.7,2020-07-19 15:00:00+00:00,1595170800,34.57,1005,22,9.77,4.32,206
40.0,32.3,2024-07-30 08:00:00+00:00,1722326400,28.22,1008,29,8.51,2.09,15
39.9,32.3,2024-07-30 08:00:00+00:00,1722326400,28.89,1008,29,9.09,2.09,15
39.9,32.3,2024-07-30 09:00:00+00:00,1722330000,30.06,1007,25,7.89,2.17,8
39.9,32.2,2024-07-30 09:00:00+00:00,1722330000,29.71,1007,25,7.6,2.17,8
39.8,32.2,2024-07-30 09:00:00+00:00,1722330000,27.97,1007,27,7.25,2.81,1
39.7,32.2,2024-07-30 09:00:00+00:00,1722330000,29.61,1007,27,8.65,2.81,1
39.7,32.1,2024-07-30 09:00:00+00:00,1722330000,28.27,1007,26,6.96,2.98,356
39.7,32.1,2024-07-30 10:00:00+00:00,1722333600,29.58,1006,24,6.9,3.03,352
39.6,32.1,2024-07-30 10:00:00+00:00,1722333600,30.51,1006,25,8.27,3.55,358
39.5,32.1,2024-07-30 10:00:00+00:00,1722333600,31.13,1006,25,8.8,3.55,358
39.5,32.0,2024-07-30 10:00:00+00:00,1722333600,31.44,1006,25,9.06,3.55,358
39.4,32.0,2024-07-30 10:00:00+00:00,1722333600,31.2,1006,25,8.85,3.55,358
39.4,32.0,2024-07-30 11:00:00+00:00,1722337200,31.96,1005,23,8.26,3.49,359
39.3,32.0,2024-07-30 11:00:00+00:00,1722337200,31.73,1005,23,8.07,3.49,359
39.2,32.0,2024-07-30 11:00:00+00:00,1722337200,31.02,1005,23,7.48,3.69,353
39.1,32.0,2024-07-30 11:00:00+00:00,1722337200,31.31,1005,23,7.72,3.69,353
39.0,32.0,2024-07-30 11:00:00+00:00,1722337200,31.12,1006,25,8.79,4.31,353
39.0,32.0,2024-07-30 12:00:00+00:00,1722340800,31.65,1005,24,8.63,4.16,353
39.0,31.9,2024-07-30 12:00:00+00:00,1722340800,31.67,1005,24,8.65,4.16,353
38.9,31.9,2024-07-30 12:00:00+00:00,1722340800,31.48,1005,24,8.49,4.16,353
38.8,31.9,2024-07-30 12:00:00+00:00,1722340800,31.54,1005,24,8.54,4.07,352
38.8,31.8,2024-07-30 12:00:00+00:00,1722340800,29.71,1006,27,8.73,3.65,358
38.7,31.8,2024-07-30 12:00:00+00:00,1722340800,31.01,1006,27,9.84,3.65,358
38.6,31.8,2024-07-30 12:00:00+00:00,1722340800,30.07,1006,29,10.1,3.61,2
38.6,31.8,2024-07-30 13:00:00+00:00,1722344400,30.4,1005,29,10.38,3.61,1
38.6,31.7,2024-07-30 13:00:00+00:00,1722344400,29.85,1005,29,9.91,3.61,1
38.5,31.7,2024-07-30 13:00:00+00:00,1722344400,29.61,1005,29,9.71,3.61,1
38.5,31.6,2024-07-30 13:00:00+00:00,1722344400,29.97,1006,33,11.96,3.28,8
38.4,31.6,2024-07-30 13:00:00+00:00,1722344400,30.86,1006,33,12.73,3.28,8
38.3,31.6,2024-07-30 13:00:00+00:00,1722344400,30.56,1006,33,12.47,3.55,7
38.3,31.6,2024-07-30 14:00:00+00:00,1722348000,30.48,1006,32,11.94,4.05,8
38.2,31.6,2024-07-30 14:00:00+00:00,1722348000,30.05,1006,32,11.56,4.05,8
38.1,31.6,2024-07-30 14:00:00+00:00,1722348000,26.82,1006,31,8.29,3.99,11
38.0,31.6,2024-07-30 14:00:00+00:00,1722348000,29.34,1006,31,10.47,3.99,11
37.9,31.6,2024-07-30 14:00:00+00:00,1722348000,28.83,1006,31,10.03,3.99,11
37.9,31.7,2024-07-30 14:00:00+00:00,1722348000,28.19,1006,28,7.97,4.38,6
37.8,31.7,2024-07-30 14:00:00+00:00,1722348000,28.87,1005,35,11.89,3.93,360
37.8,31.7,2024-07-30 15:00:00+00:00,1722351600,29.0,1006,33,11.11,4.24,2
37.7,31.7,2024-07-30 15:00:00+00:00,1722351600,27.99,1006,33,10.23,4.24,2
37.6,31.7,2024-07-30 15:00:00+00:00,1722351600,25.48,1005,29,6.16,4.19,4
37.5,31.7,2024-07-30 15:00:00+00:00,1722351600,24.85,1005,29,5.62,4.19,4
37.4,31.7,2024-07-30 15:00:00+00:00,1722351600,26.12,1005,29,6.71,4.19,4
37.4,31.7,2024-07-30 16:00:00+00:00,1722355200,25.08,1006,29,5.82,3.84,8
40.0,32.3,2013-08-04 09:00:00+00:00,1375606800,26.71,1013,29,7.22,2.79,354
40.0,32.4,2013-08-04 09:00:00+00:00,1375606800,24.62,1013,22,1.51,3.1,10
40.0,32.4,2013-08-04 10:00:00+00:00,1375610400,26.94,1013,28,6.9,4.35,357
39.9,32.4,2013-08-04 10:00:00+00:00,1375610400,29.71,1013,28,9.27,4.35,357
39.8,32.4,2013-08-04 10:00:00+00:00,1375610400,30.18,1013,26,8.57,4.35,355
39.7,32.4,2013-08-04 10:00:00+00:00,1375610400,30.61,1013,26,8.94,4.35,355
39.7,32.5,2013-08-04 10:00:00+00:00,1375610400,28.21,1013,26,6.91,4.35,355
39.7,32.5,2013-08-04 11:00:00+00:00,1375614000,28.87,1012,25,6.89,4.82,351
39.7,32.4,2013-08-04 11:00:00+00:00,1375614000,31.33,1012,25,8.96,4.82,351
39.6,32.5,2013-08-04 11:00:00+00:00,1375614000,28.92,1012,25,6.93,4.82,351
39.6,32.4,2013-08-04 11:00:00+00:00,1375614000,30.74,1013,25,8.47,5.03,354
39.5,32.5,2013-08-04 11:00:00+00:00,1375614000,29.07,1013,25,7.06,5.03,354
39.5,32.5,2013-08-04 12:00:00+00:00,1375617600,29.92,1012,22,5.92,5.19,348
39.4,32.5,2013-08-04 12:00:00+00:00,1375617600,29.32,1012,22,5.42,5.19,348
39.3,32.5,2013-08-04 12:00:00+00:00,1375617600,30.86,1012,22,6.7,5.19,348
39.2,32.5,2013-08-04 12:00:00+00:00,1375617600,29.28,1012,21,4.72,4.99,352
39.1,32.5,2013-08-04 12:00:00+00:00,1375617600,30.28,1012,21,5.54,4.99,352
39.0,32.5,2013-08-04 12:00:00+00:00,1375617600,29.35,1012,20,4.08,5.54,357
39.0,32.5,2013-08-04 13:00:00+00:00,1375621200,30.12,1011,19,3.98,5.44,353
38.9,32.5,2013-08-04 13:00:00+00:00,1375621200,30.56,1011,19,4.34,5.44,353
38.8,32.5,2013-08-04 13:00:00+00:00,1375621200,30.93,1011,19,4.64,5.44,353
38.7,32.5,2013-08-04 13:00:00+00:00,1375621200,30.37,1011,18,3.42,5.31,5
38.6,32.5,2013-08-04 13:00:00+00:00,1375621200,30.67,1011,18,3.66,5.31,5
38.6,32.5,2013-08-04 14:00:00+00:00,1375624800,30.48,1011,19,4.27,4.94,2
38.5,32.5,2013-08-04 14:00:00+00:00,1375624800,30.06,1011,18,3.17,4.76,10
38.4,32.5,2013-08-04 14:00:00+00:00,1375624800,29.58,1011,18,2.78,4.76,10
38.3,32.5,2013-08-04 14:00:00+00:00,1375624800,29.32,1011,18,2.57,4.76,10
38.2,32.5,2013-08-04 14:00:00+00:00,1375624800,28.23,1011,19,2.44,5.18,13
38.2,32.5,2013-08-04 15:00:00+00:00,1375628400,27.94,1011,19,2.2,4.65,12
38.1,32.5,2013-08-04 15:00:00+00:00,1375628400,27.82,1011,14,-1.85,8.23,40
38.0,32.5,2013-08-04 15:00:00+00:00,1375628400,27.7,1011,15,-1.11,8.23,40
37.9,32.5,2013-08-04 15:00:00+00:00,1375628400,28.8,1011,14,-1.17,8.23,40
37.9,32.4,2013-08-04 15:00:00+00:00,1375628400,27.28,1011,14,-2.23,8.23,40
37.8,32.4,2013-08-04 15:00:00+00:00,1375628400,28.26,1011,20,3.19,5.61,31
37.8,32.3,2013-08-04 15:00:00+00:00,1375628400,25.28,1011,21,1.41,5.11,30
40.0,32.4,2021-07-22 09:00:00+00:00,1626944400,25.71,1010,35,9.12,3.45,295
39.8,32.5,2021-07-22 09:00:00+00:00,1626944400,26.22,1010,35,9.56,3.45,295
39.8,32.5,2021-07-22 10:00:00+00:00,1626948000,26.88,1009,33,9.27,3.94,302
39.7,32.5,2021-07-22 10:00:00+00:00,1626948000,27.69,1010,34,10.42,4.43,312
39.7,32.6,2021-07-22 10:00:00+00:00,1626948000,26.72,1010,34,9.57,4.43,312
39.6,32.6,2021-07-22 10:00:00+00:00,1626948000,27.09,1010,36,10.75,4.6,323
39.5,32.6,2021-07-22 10:00:00+00:00,1626948000,27.17,1010,36,10.82,4.6,323
39.5,32.6,2021-07-22 11:00:00+00:00,1626951600,27.8,1009,35,10.95,5.18,313
39.5,32.7,2021-07-22 11:00:00+00:00,1626951600,28.88,1009,36,12.33,5.36,311
39.4,32.7,2021-07-22 11:00:00+00:00,1626951600,28.07,1009,36,11.61,5.36,311
39.4,32.8,2021-07-22 11:00:00+00:00,1626951600,28.97,1009,36,12.4,5.36,311
39.3,32.8,2021-07-22 11:00:00+00:00,1626951600,28.77,1009,35,11.8,5.5,316
39.3,32.8,2021-07-22 12:00:00+00:00,1626955200,29.24,1008,32,10.86,5.89,314
39.2,32.8,2021-07-22 12:00:00+00:00,1626955200,29.56,1008,32,11.14,5.89,314
39.2,32.9,2021-07-22 12:00:00+00:00,1626955200,28.16,1007,32,9.92,5.44,316
39.1,32.9,2021-07-22 12:00:00+00:00,1626955200,28.59,1007,33,10.76,4.74,323
39.1,33.0,2021-07-22 12:00:00+00:00,1626955200,30.32,1007,32,11.8,5.44,316
39.0,33.0,2021-07-22 12:00:00+00:00,1626955200,30.36,1007,33,12.3,4.74,323
39.0,33.0,2021-07-22 13:00:00+00:00,1626958800,30.45,1007,32,11.91,5.2,325
39.0,33.1,2021-07-22 13:00:00+00:00,1626958800,30.5,1007,32,11.95,5.2,325
38.9,33.1,2021-07-22 13:00:00+00:00,1626958800,30.85,1007,32,12.26,5.2,325
38.8,33.1,2021-07-22 13:00:00+00:00,1626958800,30.93,1006,35,13.69,4.5,337
38.7,33.1,2021-07-22 13:00:00+00:00,1626958800,29.66,1006,35,12.58,4.5,337
38.7,33.1,2021-07-22 14:00:00+00:00,1626962400,30.35,1006,31,11.34,4.97,337
38.6,33.1,2021-07-22 14:00:00+00:00,1626962400,30.3,1006,34,12.7,4.52,349
38.6,33.2,2021-07-22 14:00:00+00:00,1626962400,30.39,1006,39,14.89,4.35,348
38.5,33.2,2021-07-22 14:00:00+00:00,1626962400,30.18,1006,39,14.7,4.35,348
38.5,33.3,2021-07-22 14:00:00+00:00,1626962400,29.49,1006,39,14.09,4.35,348
38.4,33.3,2021-07-22 14:00:00+00:00,1626962400,29.77,1006,39,14.34,4.35,348
38.4,33.3,2021-07-22 15:00:00+00:00,1626966000,29.8,1005,37,13.56,4.81,347
38.3,33.3,2021-07-22 15:00:00+00:00,1626966000,29.75,1006,36,13.09,4.44,3
38.2,33.3,2021-07-22 15:00:00+00:00,1626966000,29.89,1006,36,13.21,4.44,3
38.2,33.4,2021-07-22 15:00:00+00:00,1626966000,29.68,1005,37,13.45,4.6,356
38.1,33.3,2021-07-22 15:00:00+00:00,1626966000,29.64,1006,38,13.82,4.84,7
38.0,33.3,2021-07-22 15:00:00+00:00,1626966000,29.68,1006,38,13.86,4.84,7
36.7,29.7,2020-07-15 08:00:00+00:00,1594800000,27.6,1011,33,9.89,2.79,211
37.0,29.8,2020-07-15 09:00:00+00:00,1594803600,26.78,1011,26,5.69,2.96,216
37.9,30.3,2020-07-15 14:00:00+00:00,1594821600,32.13,1008,28,11.33,8.7,150
38.2,30.6,2020-07-15 14:00:00+00:00,1594821600,28.76,1008,33,10.91,3.04,217
38.3,30.6,2020-07-15 14:00:00+00:00,1594821600,31.49,1008,33,13.28,3.04,217
38.4,30.6,2020-07-15 15:00:00+00:00,1594825200,29.49,1007,27,8.55,3.25,245
38.5,30.6,2020-07-15 15:00:00+00:00,1594825200,32.05,1007,27,10.72,3.25,245
38.5,30.7,2020-07-15 15:00:00+00:00,1594825200,32.25,1007,28,11.44,2.97,233
40.0,32.3,2020-07-13 10:00:00+00:00,1594634400,29.34,1007,28,8.95,1.61,334
40.0,32.4,2020-07-13 10:00:00+00:00,1594634400,27.25,1007,30,8.18,4.1,310
39.9,32.4,2020-07-13 10:00:00+00:00,1594634400,30.2,1007,29,10.21,1.76,349
39.8,32.4,2020-07-13 10:00:00+00:00,1594634400,30.67,1007,30,11.12,2.56,342
39.8,32.4,2020-07-13 11:00:00+00:00,1594638000,31.24,1007,28,10.58,2.89,338
39.7,32.4,2020-07-13 11:00:00+00:00,1594638000,31.86,1007,28,11.1,2.89,338
39.7,32.5,2020-07-13 11:00:00+00:00,1594638000,29.5,1007,28,9.09,2.89,338
39.6,32.5,2020-07-13 11:00:00+00:00,1594638000,29.55,1007,28,9.13,2.89,338
39.5,32.5,2020-07-13 11:00:00+00:00,1594638000,29.73,1007,31,10.81,3.04,339
39.5,32.5,2020-07-13 12:00:00+00:00,1594641600,30.54,1006,26,8.88,3.35,337
39.4,32.5,2020-07-13 12:00:00+00:00,1594641600,29.99,1006,26,8.41,3.35,337
39.3,32.5,2020-07-13 12:00:00+00:00,1594641600,31.54,1006,26,9.72,3.35,337
39.2,32.5,2020-07-13 12:00:00+00:00,1594641600,29.89,1006,30,10.45,3.27,335
39.1,32.5,2020-07-13 12:00:00+00:00,1594641600,30.9,1006,30,11.32,3.27,335
39.1,32.5,2020-07-13 13:00:00+00:00,1594645200,31.27,1005,26,9.49,3.49,332
39.0,32.5,2020-07-13 13:00:00+00:00,1594645200,30.26,1005,29,10.26,3.73,340
38.9,32.5,2020-07-13 13:00:00+00:00,1594645200,30.55,1005,29,10.51,3.73,340
38.9,32.4,2020-07-13 13:00:00+00:00,1594645200,30.6,1005,29,10.55,3.73,340
38.8,32.4,2020-07-13 13:00:00+00:00,1594645200,30.09,1005,32,11.6,3.15,353
38.7,32.4,2020-07-13 13:00:00+00:00,1594645200,29.98,1005,32,11.5,3.15,353
38.6,32.4,2020-07-13 13:00:00+00:00,1594645200,30.28,1005,33,12.23,2.95,2
38.6,32.4,2020-07-13 14:00:00+00:00,1594648800,30.47,1004,33,12.39,3.17,356
38.5,32.4,2020-07-13 14:00:00+00:00,1594648800,30.24,1004,33,12.19,3.17,356
38.4,32.4,2020-07-13 14:00:00+00:00,1594648800,30.04,1004,33,12.02,3.17,356
38.3,32.4,2020-07-13 14:00:00+00:00,1594648800,30.01,1005,34,12.45,3.72,4
38.2,32.4,2020-07-13 14:00:00+00:00,1594648800,28.93,1005,34,11.5,3.72,4
38.2,32.4,2020-07-13 15:00:00+00:00,1594652400,28.82,1004,33,10.96,3.7,5
38.1,32.4,2020-07-13 15:00:00+00:00,1594652400,26.88,1005,28,6.85,5.1,40
38.1,32.5,2020-07-13 15:00:00+00:00,1594652400,28.85,1004,28,8.54,5.1,40
38.0,32.5,2020-07-13 15:00:00+00:00,1594652400,28.74,1005,28,8.44,5.1,40
37.9,32.5,2020-07-13 15:00:00+00:00,1594652400,30.11,1005,28,9.61,5.1,40
37.9,32.4,2020-07-13 15:00:00+00:00,1594652400,28.16,1005,28,7.95,5.1,40
37.8,32.4,2020-07-13 15:00:00+00:00,1594652400,29.46,1004,33,11.51,3.92,23
37.8,32.3,2020-07-13 15:00:00+00:00,1594652400,26.48,1005,34,9.36,3.14,13
40.0,32.3,2018-07-15 08:00:00+00:00,1531641600,25.53,1009,39,10.57,2.52,339
40.0,32.3,2018-07-15 09:00:00+00:00,1531645200,26.68,1008,34,9.54,2.48,335
40.0,32.4,2018-07-15 09:00:00+00:00,1531645200,24.59,1009,30,5.88,4.63,340
39.9,32.4,2018-07-15 09:00:00+00:00,1531645200,27.33,1009,34,10.1,2.63,342
39.8,32.4,2018-07-15 09:00:00+00:00,1531645200,27.79,1009,36,11.37,3.34,338
39.7,32.4,2018-07-15 09:00:00+00:00,1531645200,28.24,1009,36,11.76,3.34,338
39.7,32.4,2018-07-15 10:00:00+00:00,1531648800,29.3,1008,32,10.91,3.64,332
39.6,32.4,2018-07-15 10:00:00+00:00,1531648800,28.72,1008,32,10.41,4.31,335
39.5,32.4,2018-07-15 10:00:00+00:00,1531648800,27.88,1008,32,9.68,4.31,335
39.5,32.5,2018-07-15 10:00:00+00:00,1531648800,27.29,1008,32,9.17,4.31,335
39.4,32.5,2018-07-15 10:00:00+00:00,1531648800,26.99,1008,32,8.91,4.31,335
39.3,32.5,2018-07-15 10:00:00+00:00,1531648800,28.53,1008,32,10.24,4.31,335
39.3,32.6,2018-07-15 10:00:00+00:00,1531648800,27.44,1008,32,9.3,4.51,334
39.3,32.6,2018-07-15 11:00:00+00:00,1531652400,27.98,1007,28,7.79,4.47,332
39.2,32.6,2018-07-15 11:00:00+00:00,1531652400,27.46,1007,28,7.35,4.47,332
39.1,32.6,2018-07-15 11:00:00+00:00,1531652400,28.25,1007,30,9.04,4.88,337
39.0,32.6,2018-07-15 11:00:00+00:00,1531652400,28.16,1007,30,8.96,4.88,337
38.9,32.6,2018-07-15 11:00:00+00:00,1531652400,27.52,1007,30,8.41,4.88,337
38.8,32.6,2018-07-15 11:00:00+00:00,1531652400,28.14,1007,31,9.43,4.64,343
38.8,32.6,2018-07-15 12:00:00+00:00,1531656000,28.74,1006,30,9.46,4.76,343
38.8,32.7,2018-07-15 12:00:00+00:00,1531656000,28.75,1006,29,8.97,4.36,346
38.7,32.7,2018-07-15 12:00:00+00:00,1531656000,29.25,1006,29,9.4,4.36,346
38.6,32.7,2018-07-15 12:00:00+00:00,1531656000,28.95,1006,30,9.64,4.45,350
38.5,32.7,2018-07-15 12:00:00+00:00,1531656000,28.87,1006,30,9.58,4.45,350
38.5,32.8,2018-07-15 12:00:00+00:00,1531656000,29.13,1006,30,9.8,4.45,350
38.4,32.8,2018-07-15 12:00:00+00:00,1531656000,29.02,1006,30,9.7,4.45,350
38.4,32.8,2018-07-15 13:00:00+00:00,1531659600,29.28,1006,28,8.9,4.29,350
38.3,32.8,2018-07-15 13:00:00+00:00,1531659600,29.23,1006,28,8.86,4.43,351
38.2,32.8,2018-07-15 13:00:00+00:00,1531659600,28.7,1006,28,8.41,4.43,351
38.1,32.8,2018-07-15 13:00:00+00:00,1531659600,29.31,1006,30,9.95,4.41,359
38.1,32.9,2018-07-15 13:00:00+00:00,1531659600,29.26,1006,32,10.88,4.62,359
38.0,32.9,2018-07-15 13:00:00+00:00,1531659600,29.73,1006,32,11.28,4.62,359
38.0,32.9,2018-07-15 14:00:00+00:00,1531663200,29.91,1005,31,10.96,4.37,358
